shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
360007,43.376597,-80.433709,40005
360007,43.375830,-80.434039,40006
360007,43.375511,-80.434166,40007
360007,43.375511,-80.434166,50001
360007,43.375444,-80.434192,50002
360007,43.375320,-80.434213,50003
360007,43.375011,-80.434233,50004
360007,43.375006,-80.432215,50005
360007,43.375006,-80.432215,60001
360007,43.375003,-80.430422,60002
360007,43.374997,-80.429108,60003
360007,43.374992,-80.428141,60004
360007,43.374994,-80.428084,60005
360007,43.375012,-80.427916,60006
360007,43.375033,-80.427809,60007
360007,43.375081,-80.427647,60008
360007,43.375212,-80.427216,60009
360007,43.375212,-80.427216,70001
360007,43.375410,-80.426567,70002
360007,43.375802,-80.425280,70003
360007,43.376029,-80.424540,70004
360007,43.376029,-80.424540,80001
360007,43.376094,-80.424326,80002
360007,43.376068,-80.424303,80003
360007,43.376053,-80.424282,80004
360007,43.376041,-80.424258,80005
360007,43.376032,-80.424231,80006
360007,43.376025,-80.424203,80007
360007,43.376023,-80.424175,80008
360007,43.376025,-80.424145,80009
360007,43.376032,-80.424112,80010
360007,43.375876,-80.424016,80011
360007,43.375788,-80.423967,80012
360007,43.375683,-80.423884,80013
360007,43.375590,-80.423785,80014
360007,43.375427,-80.423583,80015
360007,43.375176,-80.423270,80016
360007,43.375083,-80.423171,80017
360007,43.374987,-80.423094,80018
360007,43.374713,-80.422912,80019
360007,43.374527,-80.422817,80020
360007,43.374503,-80.422803,80021
360007,43.374503,-80.422803,90001
360007,43.373390,-80.422157,90002
360007,43.373583,-80.421476,90003
360007,43.373996,-80.420101,90004
360007,43.375204,-80.415716,90005
360007,43.375900,-80.413214,90006
360007,43.376010,-80.412909,90007
360007,43.376139,-80.412568,90008
360007,43.376292,-80.412222,90009
360007,43.376535,-80.411734,90010
360007,43.376694,-80.411457,90011
360007,43.377087,-80.410862,90012
360007,43.377302,-80.410568,90013
360007,43.377533,-80.410296,90014
360007,43.377777,-80.410049,90015
360007,43.378036,-80.409830,90016
360007,43.378378,-80.409607,90017
360007,43.379664,-80.408868,90018
360007,43.381628,-80.407799,90019
360007,43.382368,-80.407409,90020
360007,43.382692,-80.407304,90021
360007,43.382994,-80.407277,90022
360007,43.383387,-80.407285,90023
360007,43.384084,-80.407398,90024
360007,43.384111,-80.407531,90025
360007,43.384125,-80.407926,90026
360007,43.384156,-80.408289,90027
360007,43.384199,-80.408470,90028
360007,43.384283,-80.408718,90029
360007,43.384323,-80.408925,90030
360007,43.384365,-80.409277,90031
360007,43.384323,-80.411233,90032
360007,43.384323,-80.411233,100001
360007,43.384318,-80.411492,100002
360007,43.384330,-80.411756,100003
360007,43.384379,-80.411957,100004
360007,43.384481,-80.412243,100005
360007,43.384589,-80.412422,100006
360007,43.384759,-80.412607,100007
360007,43.384911,-80.412726,100008
360007,43.385084,-80.412779,100009
360007,43.385254,-80.412784,100010
360007,43.385435,-80.412751,100011
360007,43.385744,-80.412604,100012
360007,43.385928,-80.412508,100013
360007,43.385928,-80.412508,110001
360007,43.386877,-80.412008,110002
360007,43.387972,-80.411480,110003
360007,43.387972,-80.411480,120001
360007,43.388629,-80.411163,120002
360007,43.389329,-80.410812,120003
360007,43.389326,-80.410330,120004
360007,43.389452,-80.409466,120005
360007,43.389632,-80.408480,120006
360007,43.389523,-80.408428,120007
360007,43.388418,-80.408067,120008
360007,43.388355,-80.407973,120009
360007,43.388354,-80.407805,120010
360007,43.388518,-80.406783,120011
360007,43.388594,-80.406646,120012
360007,43.388709,-80.406633,120013
360007,43.389127,-80.406758,120014
500006,43.392380,-80.322705,10001
500006,43.392331,-80.323059,10002
500006,43.392821,-80.323210,10003
500006,43.393505,-80.323420,10004
500006,43.395293,-80.323971,10005
500006,43.394949,-80.325788,10006
500006,43.394949,-80.325788,20001
500006,43.394313,-80.329145,20002
500006,43.394234,-80.329584,20003
500006,43.394234,-80.329584,30001
500006,43.394165,-80.329970,30002
500006,43.393743,-80.332337,30003
500006,43.393743,-80.332337,40001
500006,43.393682,-80.332677,40002
500006,43.392994,-80.336334,40003
500006,43.392994,-80.336334,50001
500006,43.392954,-80.336548,50002
500006,43.392438,-80.339467,50003
500006,43.392438,-80.339467,60001
500006,43.392398,-80.339692,60002
500006,43.392195,-80.340813,60003
500006,43.391997,-80.341922,60004
500006,43.391762,-80.343250,60005
500006,43.391574,-80.344293,60006
500006,43.391574,-80.344293,70001
500006,43.391540,-80.344485,70002
500006,43.391398,-80.345308,70003
500006,43.391375,-80.345407,70004
500006,43.391345,-80.345502,70005
500006,43.391310,-80.345593,70006
500006,43.391267,-80.345678,70007
500006,43.391219,-80.345759,70008
500006,43.391146,-80.345855,70009
500006,43.390906,-80.346080,70010
500006,43.390700,-80.346276,70011
500006,43.390700,-80.346276,80001
500006,43.390013,-80.346926,80002
500006,43.389847,-80.346589,80003
500006,43.389847,-80.346589,90001
500006,43.389214,-80.345300,90002
500006,43.388762,-80.344398,90003
500006,43.388762,-80.344398,100001
500006,43.388517,-80.343909,100002
500006,43.387706,-80.342283,100003
500006,43.387706,-80.342283,110001
500006,43.387467,-80.341804,110002
500006,43.387098,-80.341192,110003
500006,43.386797,-80.340712,110004
500006,43.386492,-80.340239,110005
500006,43.386224,-80.339837,110006
500006,43.385779,-80.339164,110007
500006,43.385779,-80.339164,120001
500006,43.385701,-80.339045,120002
500006,43.385152,-80.338231,120003
500006,43.384644,-80.337457,120004
500006,43.383685,-80.336003,120005
500006,43.383685,-80.336003,130001
500006,43.383619,-80.335902,130002
500006,43.383138,-80.335114,130003
500006,43.382619,-80.334242,130004
500006,43.382619,-80.334242,140001
500006,43.382322,-80.333745,140002
500006,43.381595,-80.332512,140003
500006,43.380723,-80.331034,140004
500006,43.380723,-80.331034,150001
500006,43.379474,-80.328916,150002
500006,43.379474,-80.328916,160001
500006,43.379376,-80.328749,160002
500006,43.378941,-80.328045,160003
500006,43.378459,-80.327200,160004
500006,43.377959,-80.326347,160005
500006,43.377798,-80.326076,160006
500006,43.377798,-80.326076,170001
500006,43.377035,-80.324790,170002
500006,43.375517,-80.322212,170003
500006,43.375517,-80.322212,180001
500006,43.375295,-80.321836,180002
500006,43.374610,-80.320707,180003
500006,43.374055,-80.319770,180004
500006,43.373542,-80.318909,180005
500006,43.373388,-80.318589,180006
500006,43.372985,-80.317929,180007
500006,43.372985,-80.317929,190001
500006,43.372460,-80.317067,190002
500006,43.372048,-80.316467,190003
500006,43.371962,-80.316321,190004
500006,43.370852,-80.314492,190005
500006,43.370635,-80.314160,190006
500006,43.370495,-80.313937,190007
500006,43.370495,-80.313937,200001
500006,43.370385,-80.313762,200002
500006,43.369730,-80.312733,200003
500006,43.368538,-80.310755,200004
500006,43.368279,-80.310315,200005
500006,43.368029,-80.309876,200006
500006,43.367561,-80.309000,200007
500006,43.367452,-80.308787,200008
500006,43.367452,-80.308787,210001
500006,43.367411,-80.308706,210002
500006,43.367207,-80.308321,210003
500006,43.366997,-80.307942,210004
500006,43.366781,-80.307569,210005
500006,43.366701,-80.307436,210006
500006,43.366311,-80.306744,210007
500006,43.365977,-80.306186,210008
500006,43.365977,-80.306186,220001
500006,43.365868,-80.306005,220002
500006,43.365136,-80.304821,220003
500006,43.364082,-80.303103,220004
500006,43.363356,-80.301888,220005
500006,43.362998,-80.301279,220006
500006,43.362998,-80.301279,230001
500006,43.362584,-80.300575,230002
500006,43.362303,-80.300114,230003
500006,43.361655,-80.299048,230004
500006,43.361227,-80.298343,230005
500006,43.360912,-80.297826,230006
500006,43.360912,-80.297826,240001
500006,43.359623,-80.295707,240002
500006,43.359202,-80.295021,240003
500006,43.359202,-80.295021,250001
500006,43.358942,-80.294598,250002
500006,43.358591,-80.293989,250003
500006,43.358250,-80.293411,250004
500006,43.357902,-80.292839,250005
500006,43.357550,-80.292273,250006
500006,43.357403,-80.292043,250007
500006,43.357208,-80.291718,250008
500006,43.357208,-80.291718,260001
500006,43.355169,-80.288333,260002
500006,43.355169,-80.288333,270001
500006,43.354631,-80.287439,270002
500006,43.355370,-80.286613,270003
500006,43.355411,-80.286571,270004
500006,43.355508,-80.286481,270005
500006,43.355610,-80.286399,270006
500006,43.355715,-80.286326,270007
500006,43.355824,-80.286262,270008
500006,43.355934,-80.286206,270009
500006,43.356048,-80.286160,270010
500006,43.356163,-80.286124,270011
500006,43.356279,-80.286098,270012
500006,43.356379,-80.286085,270013
500007,43.356379,-80.286085,10001
500007,43.356397,-80.286082,10002
500007,43.356515,-80.286076,10003
500007,43.356597,-80.286077,10004
500007,43.356650,-80.285090,10005
500007,43.356665,-80.284080,10006
500007,43.356685,-80.282669,10007
500007,43.356691,-80.282258,10008
500007,43.356691,-80.282258,20001
500007,43.356693,-80.282195,20002
500007,43.356703,-80.282064,20003
500007,43.356720,-80.281935,20004
500007,43.356808,-80.281449,20005
500007,43.356934,-80.280684,20006
500007,43.357083,-80.279815,20007
500007,43.357070,-80.279810,20008
500007,43.357046,-80.279792,20009
500007,43.357034,-80.279780,20010
500007,43.357016,-80.279752,20011
500007,43.357009,-80.279736,20012
500007,43.356998,-80.279700,20013
500007,43.356995,-80.279663,20014
500007,43.356997,-80.279625,20015
500007,43.356423,-80.279406,20016
500007,43.356115,-80.279296,20017
500007,43.356115,-80.279296,30001
500007,43.356087,-80.279286,30002
500007,43.355715,-80.279164,30003
500007,43.355976,-80.277572,30004
500007,43.355949,-80.277554,30005
500007,43.355925,-80.277529,30006
500007,43.355906,-80.277496,30007
500007,43.355898,-80.277477,30008
500007,43.355888,-80.277438,30009
500007,43.355885,-80.277396,30010
500007,43.355886,-80.277375,30011
500007,43.355890,-80.277348,30012
500007,43.355428,-80.277179,30013
500007,43.355428,-80.277179,40001
500007,43.353883,-80.276618,40002
500007,43.353835,-80.276597,40003
500007,43.353835,-80.276597,50001
500007,43.353669,-80.276524,50002
500007,43.353664,-80.276542,50003
500007,43.353649,-80.276575,50004
500007,43.353639,-80.276588,50005
500007,43.353616,-80.276611,50006
500007,43.353590,-80.276625,50007
500007,43.353561,-80.276629,50008
500007,43.353547,-80.276628,50009
500007,43.353534,-80.276623,50010
500007,43.353377,-80.277543,50011
500007,43.353147,-80.279045,50012
500007,43.352650,-80.282335,50013
500007,43.352629,-80.282505,50014
500007,43.352621,-80.282550,50015
500007,43.352599,-80.282642,50016
500007,43.352577,-80.282711,50017
500007,43.352577,-80.282711,60001
500007,43.352572,-80.282730,60002
500007,43.352555,-80.282772,60003
500007,43.352519,-80.282853,60004
500007,43.352476,-80.282929,60005
500007,43.352453,-80.282965,60006
500007,43.352173,-80.283322,60007
500007,43.352941,-80.284609,60008
500007,43.353409,-80.285376,60009
500007,43.353409,-80.285376,70001
500007,43.353632,-80.285741,70002
500007,43.354432,-80.287101,70003
500007,43.354432,-80.287101,80001
500007,43.354631,-80.287439,80002
500007,43.355680,-80.289182,80003
500007,43.355680,-80.289182,90001
500007,43.357166,-80.291649,90002
500007,43.357166,-80.291649,100001
500007,43.357403,-80.292043,100002
500007,43.357550,-80.292273,100003
500007,43.357902,-80.292839,100004
500007,43.358250,-80.293411,100005
500007,43.358591,-80.293989,100006
500007,43.358942,-80.294598,100007
500007,43.359338,-80.295244,100008
500007,43.359338,-80.295244,110001
500007,43.359623,-80.295707,110002
500007,43.361098,-80.298132,110003
500007,43.361098,-80.298132,120001
500007,43.361227,-80.298343,120002
500007,43.361655,-80.299048,120003
500007,43.362303,-80.300114,120004
500007,43.362584,-80.300575,120005
500007,43.363128,-80.301501,120006
500007,43.363128,-80.301501,130001
500007,43.363356,-80.301888,130002
500007,43.364082,-80.303103,130003
500007,43.365136,-80.304821,130004
500007,43.365868,-80.306005,130005
500007,43.366206,-80.306567,130006
500007,43.366206,-80.306567,140001
500007,43.366311,-80.306744,140002
500007,43.366701,-80.307436,140003
500007,43.366781,-80.307569,140004
500007,43.366997,-80.307942,140005
500007,43.367207,-80.308321,140006
500007,43.367411,-80.308706,140007
500007,43.367463,-80.308807,140008
500007,43.367463,-80.308807,150001
500007,43.367561,-80.309000,150002
500007,43.368029,-80.309876,150003
500007,43.368279,-80.310315,150004
500007,43.368538,-80.310755,150005
500007,43.369730,-80.312733,150006
500007,43.370385,-80.313762,150007
500007,43.370553,-80.314030,150008
500007,43.370553,-80.314030,160001
500007,43.370635,-80.314160,160002
500007,43.370852,-80.314492,160003
500007,43.371962,-80.316321,160004
500007,43.372048,-80.316467,160005
500007,43.372145,-80.316608,160006
500007,43.372145,-80.316608,170001
500007,43.372460,-80.317067,170002
500007,43.373388,-80.318589,170003
500007,43.373542,-80.318909,170004
500007,43.374055,-80.319770,170005
500007,43.374610,-80.320707,170006
500007,43.375295,-80.321836,170007
500007,43.377035,-80.324790,170008
500007,43.377778,-80.326041,170009
500007,43.377778,-80.326041,180001
500007,43.377959,-80.326347,180002
500007,43.378459,-80.327200,180003
500007,43.378941,-80.328045,180004
500007,43.379376,-80.328749,180005
500007,43.379536,-80.329020,180006
500007,43.379536,-80.329020,190001
500007,43.380887,-80.331313,190002
500007,43.380887,-80.331313,200001
500007,43.381595,-80.332512,200002
500007,43.382322,-80.333745,200003
500007,43.382380,-80.333841,200004
500007,43.382380,-80.333841,210001
500007,43.383138,-80.335114,210002
500007,43.383619,-80.335902,210003
500007,43.383740,-80.336086,210004
500007,43.383740,-80.336086,220001
500007,43.384644,-80.337457,220002
500007,43.385152,-80.338231,220003
500007,43.385701,-80.339045,220004
500007,43.385706,-80.339054,220005
500007,43.385706,-80.339054,230001
500007,43.386224,-80.339837,230002
500007,43.386492,-80.340239,230003
500007,43.386797,-80.340712,230004
500007,43.387098,-80.341192,230005
500007,43.387467,-80.341804,230006
500007,43.387838,-80.342548,230007
500007,43.387838,-80.342548,240001
500007,43.388517,-80.343909,240002
500007,43.388695,-80.344265,240003
500007,43.388695,-80.344265,250001
500007,43.389214,-80.345300,250002
500007,43.390013,-80.346926,250003
500007,43.390537,-80.346431,250004
500007,43.390537,-80.346431,260001
500007,43.390906,-80.346080,260002
500007,43.391146,-80.345855,260003
500007,43.391219,-80.345759,260004
500007,43.391267,-80.345678,260005
500007,43.391310,-80.345593,260006
500007,43.391345,-80.345502,260007
500007,43.391375,-80.345407,260008
500007,43.391398,-80.345308,260009
500007,43.391540,-80.344485,260010
500007,43.391596,-80.344173,260011
500007,43.391596,-80.344173,270001
500007,43.391762,-80.343250,270002
500007,43.391997,-80.341922,270003
500007,43.392195,-80.340813,270004
500007,43.392398,-80.339692,270005
500007,43.392488,-80.339186,270006
500007,43.392488,-80.339186,280001
500007,43.392910,-80.336800,280002
500007,43.392910,-80.336800,290001
500007,43.392954,-80.336548,290002
500007,43.393682,-80.332677,290003
500007,43.393723,-80.332443,290004
500007,43.393723,-80.332443,300001
500007,43.394165,-80.329970,300002
500007,43.394313,-80.329145,300003
500007,43.394398,-80.328691,300004
500007,43.394398,-80.328691,310001
500007,43.395199,-80.324463,310002
500007,43.395199,-80.324463,320001
500007,43.395293,-80.323971,320002
500007,43.393505,-80.323420,320003
500007,43.392821,-80.323210,320004
500007,43.392979,-80.322252,320005
500007,43.392463,-80.322105,320006
500007,43.392380,-80.322705,320007
510011,43.357179,-80.313620,10001
510011,43.357822,-80.313511,10002
510011,43.357865,-80.313719,10003
510011,43.358544,-80.313633,10004
510011,43.358686,-80.313611,10005
510011,43.358850,-80.313593,10006
510011,43.358907,-80.313590,10007
510011,43.359895,-80.313553,10008
510011,43.360328,-80.313547,10009
510011,43.360328,-80.313547,20001
510011,43.360913,-80.313538,20002
510011,43.361562,-80.313511,20003
510011,43.361640,-80.313515,20004
510011,43.361718,-80.313528,20005
510011,43.361794,-80.313552,20006
510011,43.361868,-80.313585,20007
510011,43.361880,-80.313592,20008
510011,43.361880,-80.313592,30001
510011,43.361941,-80.313627,30002
510011,43.362017,-80.313686,30003
510011,43.362317,-80.313907,30004
510011,43.362386,-80.313954,30005
510011,43.362458,-80.313992,30006
510011,43.362532,-80.314020,30007
510011,43.362608,-80.314039,30008
510011,43.362638,-80.314044,30009
510011,43.363373,-80.314107,30010
510011,43.363688,-80.314142,30011
510011,43.363688,-80.314142,40001
510011,43.364596,-80.314240,40002
510011,43.364970,-80.314295,40003
510011,43.365035,-80.314314,40004
510011,43.365116,-80.314347,40005
510011,43.365196,-80.314390,40006
510011,43.365272,-80.314441,40007
510011,43.365345,-80.314502,40008
510011,43.365414,-80.314570,40009
510011,43.365478,-80.314647,40010
510011,43.365490,-80.314665,40011
510011,43.365490,-80.314665,50001
510011,43.365538,-80.314731,50002
510011,43.365547,-80.314745,50003
510011,43.366158,-80.315572,50004
510011,43.366254,-80.315675,50005
510011,43.366353,-80.315772,50006
510011,43.366456,-80.315860,50007
510011,43.366505,-80.315897,50008
510011,43.367431,-80.316534,50009
510011,43.367535,-80.316594,50010
510011,43.367600,-80.316629,50011
510011,43.367686,-80.316673,50012
510011,43.367818,-80.316730,50013
510011,43.367951,-80.316778,50014
510011,43.368087,-80.316816,50015
510011,43.368198,-80.316840,50016
510011,43.368690,-80.316958,50017
510011,43.368690,-80.316958,60001
510011,43.368962,-80.317024,60002
510011,43.369335,-80.317157,60003
510011,43.369587,-80.317256,60004
510011,43.369986,-80.317399,60005
510011,43.370636,-80.317646,60006
510011,43.370636,-80.317646,70001
510011,43.371157,-80.317845,70002
510011,43.371921,-80.318136,70003
510011,43.372697,-80.318406,70004
510011,43.372801,-80.318433,70005
510011,43.372801,-80.318433,80001
510011,43.373388,-80.318589,80002
510011,43.373508,-80.318609,80003
510011,43.373661,-80.318628,80004
510011,43.373814,-80.318636,80005
510011,43.373967,-80.318634,80006
510011,43.374120,-80.318622,80007
510011,43.374173,-80.318616,80008
510011,43.375573,-80.318486,80009
510011,43.375676,-80.318483,80010
510011,43.375820,-80.318486,80011
510011,43.375964,-80.318499,80012
510011,43.376107,-80.318522,80013
510011,43.376196,-80.318542,80014
510011,43.376891,-80.318715,80015
510011,43.376891,-80.318715,90001
510011,43.377059,-80.318756,90002
510011,43.379443,-80.319343,90003
510011,43.380169,-80.319519,90004
510011,43.380169,-80.319519,100001
510011,43.380379,-80.319570,100002
510011,43.381366,-80.319818,100003
510011,43.381366,-80.319818,110001
510011,43.382136,-80.320012,110002
510011,43.382719,-80.320157,110003
510011,43.383309,-80.320321,110004
510011,43.383309,-80.320321,120001
510011,43.385867,-80.321034,120002
510011,43.386486,-80.321230,120003
510011,43.386486,-80.321230,130001
510011,43.390383,-80.322459,130002
510011,43.390383,-80.322459,140001
510011,43.390662,-80.322547,140002
510011,43.392331,-80.323059,140003
510011,43.392675,-80.323165,140004
510011,43.392675,-80.323165,150001
510011,43.392675,-80.323165,150002
510011,43.392675,-80.323165,160001
510011,43.392821,-80.323210,160002
510011,43.393505,-80.323420,160003
510011,43.395293,-80.323971,160004
510011,43.395755,-80.324117,160005
510011,43.395755,-80.324117,170001
510011,43.398049,-80.324841,170002
510011,43.398534,-80.325000,170003
510011,43.398534,-80.325000,180001
510011,43.401238,-80.325887,180002
510011,43.401238,-80.325887,190001
510011,43.401696,-80.326038,190002
510011,43.402866,-80.326424,190003
510011,43.402866,-80.326424,200001
510011,43.403054,-80.326486,200002
510011,43.404497,-80.326949,200003
510011,43.404497,-80.326949,210001
510011,43.404755,-80.327032,210002
510011,43.407709,-80.328007,210003
510011,43.407709,-80.328007,220001
510011,43.408025,-80.328111,220002
510011,43.408543,-80.325075,220003
510011,43.409022,-80.322371,220004
510011,43.410041,-80.322722,220005
510011,43.410363,-80.322833,220006
510011,43.410363,-80.322833,230001
510011,43.411177,-80.323115,230002
510011,43.411823,-80.323339,230003
510011,43.411709,-80.324025,230004
510011,43.411622,-80.324657,230005
510011,43.411622,-80.324657,240001
510011,43.411602,-80.324799,240002
510011,43.411663,-80.324859,240003
510011,43.411720,-80.324926,240004
510011,43.411771,-80.325001,240005
510011,43.412040,-80.325434,240006
510011,43.412591,-80.326298,240007
510011,43.412784,-80.326601,240008
510011,43.412836,-80.326690,240009
510011,43.412881,-80.326787,240010
510011,43.412920,-80.326888,240011
510011,43.412953,-80.326994,240012
510011,43.412979,-80.327104,240013
510011,43.412997,-80.327216,240014
510011,43.413009,-80.327329,240015
510011,43.413013,-80.327398,240016
510011,43.413014,-80.327432,240017
510011,43.413024,-80.327508,240018
510011,43.413041,-80.327583,240019
510011,43.413064,-80.327655,240020
510011,43.413094,-80.327721,240021
510011,43.413129,-80.327781,240022
510011,43.413171,-80.327835,240023
510011,43.413217,-80.327882,240024
510011,43.413267,-80.327919,240025
510011,43.413320,-80.327948,240026
510011,43.413388,-80.327961,240027
510011,43.413535,-80.327968,240028
510011,43.414170,-80.327939,240029
510011,43.415554,-80.327900,240030
510011,43.415603,-80.327861,240031
510011,43.415649,-80.327836,240032
510011,43.415698,-80.327821,240033
510011,43.415758,-80.327815,240034
510011,43.416144,-80.327802,240035
510011,43.417079,-80.327618,240036
510011,43.417201,-80.327597,240037
510011,43.417322,-80.327566,240038
510011,43.417441,-80.327525,240039
510011,43.417525,-80.327490,240040
510011,43.417601,-80.327454,240041
510011,43.417719,-80.327408,240042
510011,43.417838,-80.327372,240043
510011,43.417959,-80.327346,240044
510011,43.418080,-80.327330,240045
510011,43.418167,-80.327324,240046
510011,43.418803,-80.327311,240047
510011,43.418851,-80.327300,240048
510011,43.418897,-80.327280,240049
510011,43.418940,-80.327250,240050
510011,43.418980,-80.327211,240051
510011,43.419015,-80.327165,240052
510011,43.419044,-80.327112,240053
510011,43.419064,-80.327062,240054
510011,43.419127,-80.326816,240055
510011,43.419130,-80.326709,240056
510011,43.419140,-80.326562,240057
510011,43.419146,-80.326507,240058
510011,43.419158,-80.326416,240059
510011,43.419182,-80.326271,240060
510011,43.419207,-80.326160,240061
510011,43.419207,-80.326160,250001
510011,43.419207,-80.326160,250002
510011,43.419207,-80.326160,260001
510011,43.419214,-80.326130,260002
510011,43.419253,-80.325993,260003
510011,43.419293,-80.325872,260004
510011,43.419521,-80.325361,260005
510011,43.419676,-80.325421,260006
510011,43.419774,-80.325440,260007
510011,43.419874,-80.325448,260008
510011,43.419973,-80.325447,260009
510011,43.420072,-80.325436,260010
510011,43.420171,-80.325416,260011
510011,43.420233,-80.325396,260012
510011,43.420763,-80.325248,260013
510011,43.420839,-80.325233,260014
510011,43.420916,-80.325227,260015
510011,43.420992,-80.325231,260016
510011,43.421069,-80.325245,260017
510011,43.421144,-80.325269,260018
510011,43.421217,-80.325301,260019
510011,43.421288,-80.325344,260020
510011,43.421354,-80.325395,260021
510011,43.421418,-80.325455,260022
510011,43.421481,-80.325528,260023
510011,43.421709,-80.325911,260024
510011,43.422807,-80.324783,260025
510011,43.423074,-80.324509,260026
510011,43.423291,-80.324286,260027
510011,43.423291,-80.324286,270001
510011,43.423845,-80.323717,270002
510011,43.424310,-80.323250,270003
510011,43.424310,-80.323250,280001
510011,43.424465,-80.323093,280002
510011,43.424874,-80.322696,280003
510011,43.425505,-80.322081,280004
510011,43.425574,-80.322017,280005
510011,43.425695,-80.321895,280006
510011,43.425814,-80.321764,280007
510011,43.425927,-80.321626,280008
510011,43.426035,-80.321480,280009
510011,43.426138,-80.321328,280010
510011,43.426236,-80.321169,280011
510011,43.426333,-80.320993,280012
510011,43.426373,-80.320914,280013
510011,43.426768,-80.320172,280014
510011,43.427253,-80.319258,280015
510011,43.427646,-80.318518,280016
510011,43.427646,-80.318518,290001
510011,43.428333,-80.317224,290002
510011,43.428404,-80.317070,290003
510011,43.429149,-80.315474,290004
510011,43.429912,-80.313791,290005
510011,43.429912,-80.313791,300001
510011,43.429959,-80.313687,300002
510011,43.430266,-80.313010,300003
510011,43.430691,-80.312085,300004
510011,43.430691,-80.312085,310001
510011,43.431259,-80.310846,310002
510011,43.431486,-80.310986,310003
510011,43.431590,-80.311029,310004
510011,43.431695,-80.311063,310005
510011,43.431738,-80.311073,310006
510011,43.432929,-80.311299,310007
510011,43.434450,-80.311590,310008
510011,43.434450,-80.311590,320001
510011,43.434762,-80.311649,320002
510011,43.436035,-80.311891,320003
510011,43.436260,-80.311940,320004
510011,43.436500,-80.312002,320005
510011,43.436738,-80.312072,320006
510011,43.436842,-80.312106,320007
510011,43.436707,-80.312877,320008
510011,43.436567,-80.313680,320009
510011,43.436425,-80.314496,320010
510011,43.436368,-80.314818,320011
510011,43.436368,-80.314818,330001
510011,43.436284,-80.315302,330002
510011,43.436094,-80.316388,330003
510011,43.435953,-80.317167,330004
510011,43.435357,-80.320388,330005
510011,43.435455,-80.320426,330006
510011,43.435724,-80.320515,330007
510011,43.435724,-80.320515,340001
510011,43.435975,-80.320598,340002
510011,43.436767,-80.320859,340003
510011,43.437493,-80.321100,340004
510011,43.437493,-80.321100,350001
510011,43.437554,-80.321120,350002
510011,43.437607,-80.321133,350003
510011,43.437681,-80.321142,350004
510011,43.437754,-80.321141,350005
510011,43.437828,-80.321131,350006
510011,43.437900,-80.321110,350007
510011,43.437970,-80.321080,350008
510011,43.438038,-80.321039,350009
510011,43.438096,-80.320995,350010
510011,43.438700,-80.320507,350011
510011,43.439063,-80.320265,350012
510011,43.439063,-80.320265,360001
510011,43.439313,-80.320098,360002
510011,43.439404,-80.320042,360003
510011,43.440111,-80.319584,360004
510011,43.440538,-80.319307,360005
510011,43.440602,-80.319260,360006
510011,43.440661,-80.319203,360007
510011,43.440716,-80.319138,360008
510011,43.440766,-80.319066,360009
510011,43.440811,-80.318988,360010
510011,43.440850,-80.318905,360011
510011,43.440882,-80.318815,360012
510011,43.440908,-80.318722,360013
510011,43.440928,-80.318627,360014
510011,43.440940,-80.318529,360015
510011,43.440944,-80.318451,360016
510011,43.440915,-80.317872,360017
510011,43.440916,-80.317732,360018
510011,43.440924,-80.317593,360019
510011,43.440940,-80.317454,360020
510011,43.440958,-80.317345,360021
510011,43.441378,-80.317484,360022
510011,43.441378,-80.317484,370001
510011,43.441941,-80.317669,370002
510011,43.443600,-80.318217,370003
510011,43.443674,-80.318231,370004
510011,43.443749,-80.318236,370005
510011,43.443823,-80.318230,370006
510011,43.443897,-80.318214,370007
510011,43.443985,-80.318181,370008
510011,43.444401,-80.317902,370009
510011,43.445025,-80.317485,370010
510011,43.445055,-80.317460,370011
510011,43.445114,-80.317401,370012
510011,43.445167,-80.317336,370013
510011,43.445215,-80.317263,370014
510011,43.445258,-80.317184,370015
510011,43.445295,-80.317100,370016
510011,43.445324,-80.317011,370017
510011,43.445343,-80.316936,370018
510011,43.445393,-80.316639,370019
510011,43.445463,-80.316217,370020
510011,43.445463,-80.316217,380001
510011,43.445667,-80.314993,380002
510011,43.446360,-80.315218,380003
510011,43.446501,-80.315255,380004
510011,43.446760,-80.315316,380005
510011,43.447019,-80.315368,380006
510011,43.447280,-80.315409,380007
510011,43.447541,-80.315441,380008
510011,43.447803,-80.315462,380009
510011,43.448065,-80.315474,380010
510011,43.448162,-80.315477,380011
510011,43.448185,-80.314872,380012
510011,43.448193,-80.314825,380013
510011,43.448214,-80.314725,380014
510011,43.448241,-80.314627,380015
510011,43.448276,-80.314535,380016
510011,43.448316,-80.314447,380017
510011,43.448362,-80.314364,380018
510011,43.448414,-80.314288,380019
510011,43.448471,-80.314219,380020
510011,43.448511,-80.314178,380021
510011,43.448911,-80.313832,380022
510011,43.448977,-80.313755,380023
510011,43.449033,-80.313678,380024
510011,43.449084,-80.313593,380025
510011,43.449129,-80.313501,380026
510011,43.449167,-80.313405,380027
510011,43.449198,-80.313305,380028
510011,43.449223,-80.313201,380029
510011,43.449234,-80.313144,380030
510011,43.449682,-80.310394,380031
510011,43.449750,-80.309964,380032
510011,43.449750,-80.309964,390001
510011,43.450088,-80.307863,390002
510011,43.449843,-80.307779,390003
510011,43.449207,-80.307606,390004
510011,43.449207,-80.307606,400001
510011,43.449092,-80.307575,400002
