route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,10-Sunday-1-2026_2-0000001,4091077,Conestoga College via Mill,1,387748,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091078,Conestoga College via Mill,1,387751,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091079,Conestoga College via Mill,1,387749,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091080,Conestoga College via Mill,1,387792,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091081,Conestoga College via Mill,1,387750,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091082,Conestoga College via Mill,1,387749,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091083,Conestoga College via Mill,1,387751,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091084,Conestoga College via Mill,1,387750,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091085,Conestoga College via Mill,1,387750,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091086,Conestoga College via Mill,1,387749,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091087,Conestoga College via Mill,1,387751,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091088,Conestoga College via Mill,1,387748,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091089,Conestoga College via Mill,1,387750,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091090,Fairway Station via Mill,0,387792,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091091,Fairway Station via Mill,0,387750,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091092,Fairway Station via Mill,0,387748,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091093,Fairway Station via Mill,0,387751,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091094,Fairway Station via Mill,0,387749,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091095,Fairway Station via Mill,0,387792,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091096,Fairway Station via Mill,0,387750,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091097,Fairway Station via Mill,0,387748,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091098,Fairway Station via Mill,0,387751,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091099,Fairway Station via Mill,0,387749,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091100,Fairway Station via Mill,0,387792,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091101,Fairway Station via Mill,0,387750,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091102,Fairway Station via Mill,0,387748,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091103,Fairway Station via Mill,0,387751,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091104,Fairway Station via Mill,0,387749,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091105,Fairway Station via Mill,0,387792,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091106,Fairway Station via Mill,0,387750,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091107,Fairway Station via Mill,0,387748,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091108,Fairway Station via Mill,0,387751,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091109,Fairway Station via Mill,0,387749,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091110,Fairway Station via Mill,0,387792,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091111,Fairway Station via Mill,0,387750,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091112,Fairway Station via Mill,0,387748,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091113,Fairway Station via Mill,0,387751,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091114,Fairway Station via Mill,0,387749,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091115,Fairway Station via Mill,0,387792,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091116,Fairway Station via Mill,0,387750,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091117,Fairway Station via Mill,0,387748,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091118,Fairway Station via Mill,0,387751,100010,1,1
