route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
301,03SU,478,301 Fairway,0,03SU,[@1.0.5502541@]21,0,0
301,03SU,450,301 Fairway,0,03SU,[@1.0.5502541@]21,0,0
301,07SU,479,301 Conestoga,1,07SU,[@1.0.5502541@]11,0,0
301,07SA,311,301 Conestoga,1,07SA,[@1.0.5502541@]11,0,0
301,07MF,190,301 Fairway,0,07MF,[@1.0.5502541@]21,0,0
301,01SU,570,301 Fairway,0,01SU,[@1.0.5502541@]21,0,0
301,02SU,532,301 Fairway,0,02SU,[@1.0.5502541@]21,0,0
301,01MF,208,301 Conestoga,1,01MF,[@1.0.5502541@]11,0,0
301,10MF,199,301 Conestoga,1,10MF,[@1.0.5502541@]11,0,0
301,06SU,491,301 Conestoga,1,06SU,[@1.0.5502541@]11,0,0
301,07SA,409,301 Conestoga,1,07SA,[@1.0.5502541@]11,0,0
301,07MF,244,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,05SA,314,301 Fairway,0,05SA,[@1.0.5502541@]21,0,0
301,03SU,445,301 Conestoga,1,03SU,[@1.0.5502541@]11,0,0
301,08MF,147,301 Fairway,0,08MF,[@1.0.5502541@]21,0,0
301,01SU,509,301 Conestoga,1,01SU,[@1.0.5502541@]11,0,0
301,07SU,486,301 Fairway,0,07SU,[@1.0.5502541@]21,0,0
301,07SA,325,301 Conestoga,1,07SA,[@1.0.5502541@]11,0,0
301,02MF,278,301 Conestoga,1,02MF,[@1.0.5502541@]11,0,0
301,04SU,452,301 Fairway,0,04SU,[@1.0.5502541@]21,0,0
301,08MF,275,301 Conestoga,1,08MF,[@1.0.5502541@]11,0,0
301,02MF,161,301 Fairway,0,02MF,[@1.0.5502541@]21,0,0
301,02SA,301,301 Conestoga,1,02SA,[@1.0.5502541@]11,0,0
301,05SA,405,301 Conestoga,1,05SA,[@1.0.5502541@]11,0,0
301,01SU,460,301 Fairway,0,01SU,[@1.0.5502541@]21,0,0
301,04SU,459,301 Conestoga,1,04SU,[@1.0.5502541@]11,0,0
301,04MF,143,301 Fairway,0,04MF,[@1.0.5502541@]21,0,0
301,03MF,240,301 Conestoga,1,03MF,[@1.0.5502541@]11,0,0
301,02MF,239,301 Conestoga,1,02MF,[@1.0.5502541@]11,0,0
301,04MF,195,301 Fairway,0,04MF,[@1.0.5502541@]21,0,0
301,06MF,165,301 Fairway,0,06MF,[@1.0.5502541@]21,0,0
301,04SU,543,301 Conestoga,1,04SU,[@1.0.5502541@]11,0,0
301,04SA,410,301 Fairway,0,04SA,[@1.0.5502541@]21,0,0
301,01MF,179,301 Fairway,0,01MF,[@1.0.5502541@]21,0,0
301,07MF,204,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,05MF,280,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
301,01MF,268,301 Conestoga,1,01MF,[@1.0.5502541@]11,0,0
301,03SA,317,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,02SU,539,301 Conestoga,1,02SU,[@1.0.5502541@]11,0,0
301,04SA,389,301 Conestoga,1,04SA,[@1.0.5502541@]11,0,0
301,10MF,109,301 Fairway,0,10MF,[@1.0.5502541@]21,0,0
301,03SA,422,301 Fairway,0,03SA,[@1.0.5502541@]21,0,0
301,07SA,346,301 Fairway,0,07SA,[@1.0.5502541@]21,0,0
301,03SA,387,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,01MF,258,301 Conestoga,1,01MF,[@1.0.5502541@]11,0,0
301,02MF,269,301 Conestoga,1,02MF,[@1.0.5502541@]11,0,0
301,04MF,188,301 Fairway,0,04MF,[@1.0.5502541@]21,0,0
301,09MF,206,301 Conestoga,1,09MF,[@1.0.5502541@]11,0,0
301,07SU,446,301 Fairway,0,07SU,[@1.0.5502541@]21,0,0
301,02SA,364,301 Fairway,0,02SA,[@1.0.5502541@]21,0,0
301,06SU,533,301 Conestoga,1,06SU,[@1.0.5502541@]11,0,0
301,03SU,457,301 Conestoga,1,03SU,[@1.0.5502541@]11,0,0
301,02SU,504,301 Fairway,0,02SU,[@1.0.5502541@]21,0,0
301,08MF,282,301 Conestoga,1,08MF,[@1.0.5502541@]11,0,0
301,03MF,201,301 Conestoga,1,03MF,[@1.0.5502541@]11,0,0
301,02MF,194,301 Fairway,0,02MF,[@1.0.5502541@]21,0,0
301,05MF,182,301 Fairway,0,05MF,[@1.0.5502541@]21,0,0
301,04SU,501,301 Conestoga,1,04SU,[@1.0.5502541@]11,0,0
301,10MF,139,301 Fairway,0,10MF,[@1.0.5502541@]21,0,0
301,08MF,177,301 Fairway,0,08MF,[@1.0.5502541@]21,0,0
301,07SA,318,301 Fairway,0,07SA,[@1.0.5502541@]21,0,0
301,05MF,174,301 Fairway,0,05MF,[@1.0.5502541@]21,0,0
301,04MF,221,301 Conestoga,1,04MF,[@1.0.5502541@]11,0,0
301,07SA,423,301 Conestoga,1,07SA,[@1.0.5502541@]11,0,0
301,09MF,108,301 Fairway,0,09MF,[@1.0.5502541@]21,0,0
301,04SU,564,301 Fairway,0,04SU,[@1.0.5502541@]21,0,0
301,10MF,217,301 Conestoga,1,10MF,[@1.0.5502541@]11,0,0
301,09MF,283,301 Conestoga,1,09MF,[@1.0.5502541@]11,0,0
301,07SU,472,301 Fairway,0,07SU,[@1.0.5502541@]21,0,0
301,01SU,474,301 Fairway,0,01SU,[@1.0.5502541@]21,0,0
301,03SA,331,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,05MF,232,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
301,01MF,140,301 Fairway,0,01MF,[@1.0.5502541@]21,0,0
301,06MF,203,301 Conestoga,1,06MF,[@1.0.5502541@]11,0,0
301,06SU,519,301 Conestoga,1,06SU,[@1.0.5502541@]11,0,0
301,07SA,304,301 Fairway,0,07SA,[@1.0.5502541@]21,0,0
301,05SU,482,301 Fairway,0,05SU,[@1.0.5502541@]21,0,0
301,06SA,365,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
301,07SU,542,301 Fairway,0,07SU,[@1.0.5502541@]21,0,0
301,04MF,241,301 Conestoga,1,04MF,[@1.0.5502541@]11,0,0
301,06SA,428,301 Fairway,0,06SA,[@1.0.5502541@]21,0,0
301,06SA,372,301 Fairway,0,06SA,[@1.0.5502541@]21,0,0
301,09MF,185,301 Fairway,0,09MF,[@1.0.5502541@]21,0,0
301,05SU,454,301 Fairway,0,05SU,[@1.0.5502541@]21,0,0
301,01SA,306,301 Fairway,0,01SA,[@1.0.5502541@]21,0,0
301,03SA,297,301 Fairway,0,03SA,[@1.0.5502541@]21,0,0
301,03SU,541,301 Conestoga,1,03SU,[@1.0.5502541@]11,0,0
301,06MF,253,301 Conestoga,1,06MF,[@1.0.5502541@]11,0,0
301,05MF,242,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
301,10MF,159,301 Fairway,0,10MF,[@1.0.5502541@]21,0,0
301,01SA,334,301 Fairway,0,01SA,[@1.0.5502541@]21,0,0
301,07SU,528,301 Fairway,0,07SU,[@1.0.5502541@]21,0,0
301,06SU,561,301 Conestoga,1,06SU,[@1.0.5502541@]11,0,0
301,03SA,310,301 Fairway,0,03SA,[@1.0.5502541@]21,0,0
301,04MF,279,301 Conestoga,1,04MF,[@1.0.5502541@]11,0,0
301,04MF,123,301 Fairway,0,04MF,[@1.0.5502541@]21,0,0
301,07MF,156,301 Fairway,0,07MF,[@1.0.5502541@]21,0,0
301,03SU,492,301 Fairway,0,03SU,[@1.0.5502541@]21,0,0
301,05MF,124,301 Fairway,0,05MF,[@1.0.5502541@]21,0,0
301,06SU,554,301 Fairway,0,06SU,[@1.0.5502541@]21,0,0
301,06MF,115,301 Fairway,0,06MF,[@1.0.5502541@]21,0,0
301,04SU,466,301 Fairway,0,04SU,[@1.0.5502541@]21,0,0
301,04SU,473,301 Conestoga,1,04SU,[@1.0.5502541@]11,0,0
301,04MF,261,301 Conestoga,1,04MF,[@1.0.5502541@]11,0,0
301,06MF,243,301 Conestoga,1,06MF,[@1.0.5502541@]11,0,0
301,08MF,167,301 Fairway,0,08MF,[@1.0.5502541@]21,0,0
301,09MF,118,301 Fairway,0,09MF,[@1.0.5502541@]21,0,0
301,05SU,524,301 Fairway,0,05SU,[@1.0.5502541@]21,0,0
301,01SU,551,301 Conestoga,1,01SU,[@1.0.5502541@]11,0,0
301,06MF,273,301 Conestoga,1,06MF,[@1.0.5502541@]11,0,0
301,07SU,549,301 Conestoga,1,07SU,[@1.0.5502541@]11,0,0
301,02SU,553,301 Conestoga,1,02SU,[@1.0.5502541@]11,0,0
301,06SA,337,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
301,03SA,338,301 Fairway,0,03SA,[@1.0.5502541@]21,0,0
301,02SA,399,301 Conestoga,1,02SA,[@1.0.5502541@]11,0,0
301,04SA,368,301 Fairway,0,04SA,[@1.0.5502541@]21,0,0
301,05MF,272,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
